SHOP_ID,01,02,03,04,05,06,07,08,09,10,11,12,13,14,credit
350,255.007467775,261.479146941,262.145813608,251.479146941,97.4791469411,93.0074677747,255.812480274,253.655598389,260.127277555,260.793944222,250.127277555,96.1272775554,91.6555983889,254.460610889,0.388569048471
1823,83.3965714286,77.0632380952,79.7299047619,88.7299047619,137.396571429,149.729904762,75.0632380952,85.5268571429,79.1935238095,81.8601904762,90.8601904762,139.526857143,151.860190476,77.1935238095,0.388373337119
1208,119.529797656,116.334810156,112.668143489,142.334810156,194.86313099,194.668143489,108.391451823,133.457036313,130.262048813,126.595382146,156.262048813,208.790369647,208.595382146,122.31869048,0.388273386972
472,423.692439075,449.830784908,403.579155741,602.164118242,710.554093242,694.359105742,425.692439075,423.31835529,449.456701123,403.205071955,601.790034456,710.180009456,693.985021956,425.31835529,0.388081495252
918,72.8784009567,82.7400551236,66.3500801232,94.2683759572,121.40672179,116.878400957,85.3500801232,80.3006943996,90.1623485665,73.772373566,101.6906694,128.829015233,124.3006944,92.772373566,0.387692169113
1089,45.7904285714,37.4570952381,50.1237619048,40.4570952381,80.4570952381,73.7904285714,47.7904285714,45.6041428571,37.2708095238,49.9374761905,40.2708095238,80.2708095238,73.6041428571,47.6041428571,0.386602802008
1485,101.74193255,83.0752658834,89.2702533836,122.131907551,177.603586717,167.465240884,95.7419325501,102.40142815,83.7347614834,89.9297489837,122.791403151,178.263082317,168.124736484,96.4014281501,0.385673466931
788,353.938686039,348.077031872,369.800340206,366.077031872,252.800340206,228.410365205,330.077031872,354.303455111,348.441800944,370.165109278,366.441800944,253.165109278,228.775134277,330.441800944,0.385533756726
1794,103.026760225,101.165106058,98.1651060584,118.026760225,162.498439392,169.165106058,117.498439392,106.432780425,104.571126258,101.571126258,121.432780425,165.904459592,172.571126258,120.904459592,0.385497979837
850,156.416273209,164.611260709,180.749606542,308.416273209,245.611260709,252.082939875,165.944594042,159.156664209,167.351651709,183.489997542,311.156664209,248.351651709,254.823330876,168.684985043,0.383049911136
1869,50.5967902877,66.5967902877,51.0684694541,64.7351361208,81.930123621,94.4018027875,42.7351361208,45.6206149877,61.6206149877,46.0922941541,59.7589608208,76.953948321,89.4256274874,37.7589608208,0.381738133194
1335,83.2316174114,69.3699632444,75.0366299111,104.036629911,200.231617411,207.426604911,93.2316174114,74.6715847398,60.8099305728,66.4765972395,95.4765972395,191.67158474,198.86657224,84.6715847398,0.381478182813
1477,217.697305607,247.005033741,244.784983742,260.005033741,125.200021242,115.061675409,231.005033741,227.479557822,256.787285956,254.567235957,269.787285956,134.982273456,124.843927623,240.787285956,0.380084891719
1157,85.2911904762,87.2911904762,86.9578571429,83.9578571429,47.9578571429,46.9578571429,86.2911904762,86.1426190476,88.1426190476,87.8092857143,84.8092857143,48.8092857143,47.8092857143,87.1426190476,0.379998545357
1640,23.1331904762,24.7998571429,28.4665238095,34.4665238095,90.1331904762,128.46652381,26.4665238095,20.2886190476,21.9552857143,25.621952381,31.621952381,87.2886190476,125.621952381,23.621952381,0.378128613103
180,259.281691438,203.476678938,264.281691438,259.05566747,292.671666438,426.810012272,279.810012272,266.346898642,210.541886143,271.346898642,266.120874674,299.736873643,433.875219476,286.875219476,0.377779179445
869,271.348785076,287.682118409,300.015451742,363.267080909,419.908685077,397.738760076,295.179402774,276.941801439,293.275134772,305.608468105,368.860097272,425.50170144,403.331776439,300.772419137,0.377005487718
227,48.5716582508,47.5716582508,53.0433374173,72.7100040839,127.710004084,112.710004084,69.0433374173,53.6472174366,52.6472174366,58.118896603,77.7855632697,132.78556327,117.78556327,74.118896603,0.376842938213
212,49.2708571429,46.9375238095,40.2708571429,61.9375238095,105.93752381,92.6041904762,44.2708571429,52.1782857143,49.844952381,43.1782857143,64.844952381,108.844952381,95.5116190476,47.1782857143,0.375366139081
1432,238.358728403,263.61035757,231.358728402,410.333665903,474.780282571,472.692061736,267.666999237,230.627249945,255.878879112,223.627249945,402.602187446,467.048804114,464.960583278,259.935520779,0.374641093427
473,89.1025678589,88.4359011923,89.5742470254,82.7692345256,46.3792595251,31.0459261918,105.712592858,87.6619096591,86.9952429924,88.1335888255,81.3285763257,44.9386013253,29.6052679919,104.271934659,0.37434430957
251,102.950999746,110.007641414,101.617666413,111.812653913,54.6176664128,47.2843330795,119.617666413,104.388925446,111.445567114,103.055592113,113.250579613,56.0555921131,48.7222587798,121.055592113,0.374073661402
963,127.421117721,129.087784388,117.421117721,127.754451055,66.4211177214,67.4211177214,152.949438555,142.017666807,143.684333474,132.017666807,142.35100014,81.0176668071,82.0176668071,167.545987641,0.37298930276
1990,84.9109398812,75.3826190476,78.7159523809,94.7159523809,122.024223215,112.715952381,64.0492857143,82.2880827383,72.7597619047,76.0930952381,92.0930952381,119.401366072,110.093095238,61.4264285714,0.372302592784
650,525.974912429,556.308245763,592.16989993,626.025580127,877.528838462,826.698220763,580.308245763,552.691904959,583.025238292,618.886892459,652.742572657,904.245830991,853.415213292,607.025238292,0.371590346454
108,89.5534986738,76.8868320071,84.8868320071,103.886832007,131.886832007,139.553498674,85.4151528407,89.4529049024,76.7862382357,84.7862382357,103.786238236,131.786238236,139.452904902,85.3145590693,0.371456065962
1263,268.115917055,292.084880587,231.310904556,415.977571222,376.505892056,407.644237889,240.700879556,271.304891475,295.273855006,234.499878975,419.166545642,379.694866475,410.833212308,243.889853975,0.370494042556
611,129.711648267,129.711648267,133.711648267,133.378314934,183.044981601,191.573302434,131.044981601,126.492372653,126.492372653,130.492372653,130.15903932,179.825705986,188.35402682,127.825705986,0.370158125678
776,163.646882279,177.313548945,166.508536446,194.313548945,303.841869779,377.646882279,190.980215612,144.666333193,158.33299986,147.52798736,175.33299986,284.861320693,358.666333193,171.999666526,0.36885656674
198,124.024,129.690666667,112.690666667,119.024,75.6906666667,58.3573333333,119.024,118.712,124.378666667,107.378666667,113.712,70.3786666667,53.0453333333,113.712,0.368217556649
537,92.4600598768,105.460059877,96.9317390433,141.931739043,173.126726544,178.79339321,99.5984057099,87.3623464338,100.362346434,91.8340256002,136.8340256,168.029013101,173.695679767,94.5006922669,0.368031281581
622,40.0976878652,33.4620576666,42.9903785002,47.4310211985,65.3237118335,80.852032667,26.1287243333,35.7676650503,29.1320348518,38.6603556854,43.1009983837,60.9936890187,76.5220098521,21.7987015185,0.367929474994
1860,84.4286190476,66.761952381,83.0952857143,117.095285714,180.761952381,194.095285714,88.0952857143,80.9577619048,63.2910952381,79.6244285714,113.624428571,177.291095238,190.624428571,84.6244285714,0.367315165332
1946,103.152223402,92.6805442352,100.485556735,127.485556735,163.152223402,171.485556735,106.013877569,105.954199759,95.4825205922,103.287533092,130.287533092,165.954199759,174.287533092,108.815853926,0.362882246358
279,390.956128527,415.151116027,425.427807693,476.931066028,629.786746226,611.572670196,404.817782694,376.051968699,400.246956199,410.523647865,462.026906199,614.882586397,596.668510367,389.913622865,0.362656183572
885,107.718498674,115.051832007,112.718498674,132.38516534,172.913486174,168.051832007,114.051832007,113.097904902,120.431238236,118.097904902,137.764571569,178.292892403,173.431238236,119.431238236,0.362257611328
1908,41.8467619048,65.5134285714,58.1800952381,69.8467619048,94.8467619048,102.180095238,51.5134285714,39.6364761905,63.3031428571,55.9698095238,67.6364761905,92.6364761905,99.9698095238,49.3031428571,0.361451581486
1615,256.27117124,254.742850406,271.27117124,253.409517073,110.742850406,89.6045045734,274.409517073,251.301853083,249.773532249,266.301853083,248.440198916,105.773532249,84.6351864162,269.440198916,0.359668457846
448,178.404974864,170.738308198,190.738308198,164.933295698,57.7383081976,47.0716415309,172.404974864,178.764952521,171.098285855,191.098285855,165.293273355,58.0982858547,47.4316191881,172.764952521,0.359359749632
984,93.1245197256,92.4578530589,100.791186392,120.319507226,136.124519726,165.457853059,85.4578530589,94.4203891113,93.7537224446,102.087055778,121.615376612,137.420389111,166.753722445,86.7537224446,0.359135368563
715,229.031159329,198.502838496,200.031159329,258.974517662,336.364492663,329.421134329,228.364492663,230.489989844,199.96166901,201.489989843,260.433348176,337.823323177,330.879964844,229.823323177,0.358039972869
583,35.946554504,30.2798878373,42.6132211706,60.0031961711,103.808208671,93.808208671,39.4748753375,35.3064548038,29.6397881371,41.9731214705,59.3630964709,103.168108971,93.1681089708,38.8347756374,0.357434655077
1498,71.0065503768,66.3398837101,84.0065503768,96.201537877,126.673217043,139.063192044,76.3398837101,79.012372934,74.3457062673,92.012372934,104.207360434,134.679039601,147.069014601,84.3457062673,0.35712738086
907,87.2401530886,90.1018072555,79.5734864219,95.7684739222,120.963461423,114.906819755,70.2401530886,90.71288176,93.5745359269,83.0462150933,99.2412025935,124.436190094,118.379548427,73.71288176,0.356957523367
261,97.498685066,81.0270058996,96.498685066,119.832018399,172.498685066,153.0270059,85.498685066,97.9419606803,81.4702815139,96.9419606803,120.275294014,172.94196068,153.470281514,85.9419606803,0.356527696525
1471,42.7210864814,41.7210864814,52.9160739816,68.3877531481,105.249407315,117.834369816,59.0544198147,36.8435337241,35.8435337241,47.0385212244,62.5102003908,99.3718545577,111.956817058,53.1768670575,0.356261734689
1002,46.520952381,45.8542857143,32.8542857143,74.520952381,114.520952381,110.520952381,29.1876190476,41.0580952381,40.3914285714,27.3914285714,69.0580952381,109.058095238,105.058095238,23.7247619048,0.355898720581
1689,72.7618054399,76.7618054399,87.0951387732,97.4284721065,125.290126274,125.095138773,85.7618054399,77.2908176827,81.2908176827,91.624151016,101.957484349,129.819138516,129.624151016,90.2908176827,0.355871643144
1730,37.7995197256,27.4661863922,32.1328530589,55.7995197256,96.6611738926,89.1328530589,34.4661863922,31.6953891113,21.3620557779,26.0287224446,49.6953891113,90.5570432783,83.0287224446,28.3620557779,0.355032328543
732,84.4316047322,95.4316047322,91.7649380655,133.293258899,214.349900567,204.154913066,92.4316047322,86.5930311608,97.5930311608,93.9263644942,135.454685328,216.511326995,206.316339495,94.5930311608,0.355004455281
1929,93.5521612565,93.8854945898,106.08048209,94.4138154234,52.8854945898,47.8854945898,104.88549459,99.0800082993,99.4133416327,111.608329133,99.9416624662,58.4133416327,53.4133416327,110.413341633,0.354564643376
717,93.1784761905,98.1784761905,89.8451428571,115.17847619,152.17847619,160.511809524,93.1784761905,91.263047619,96.263047619,87.9297142857,113.263047619,150.263047619,158.596380952,91.263047619,0.354518387025
773,133.500082213,131.166748879,116.638428046,165.274058245,221.305094713,208.110107212,129.971761379,130.338696031,128.005362698,113.477041864,162.112672063,218.143708531,204.948721031,126.810375198,0.353652114492
1866,105.972935797,92.1112816303,86.1112816303,72.1112816303,50.777948297,61.4446149637,111.11128163,100.738519469,86.8768653017,80.8768653017,66.8768653017,45.5435319684,56.2101986351,105.876865302,0.352340138192
505,121.357893824,99.1629063237,117.829572991,112.829572991,56.6345854902,25.8295729904,119.552881325,125.773821667,103.578834167,122.245500834,117.245500834,61.0505133333,30.2455008335,123.968809168,0.350568732011
1171,49.3935211571,40.7268544905,47.9218419907,57.3935211571,76.0601878238,83.9218419907,45.0601878238,46.1877621857,37.521095519,44.7160830192,54.1877621857,72.8544288523,80.7160830192,41.8544288523,0.350554747316
526,104.18368175,80.7937067498,84.1836817503,99.6553609168,124.850348417,129.655360917,94.6553609167,105.77808775,82.3881127497,85.7780877501,101.249766917,126.444754417,131.249766917,96.2497669166,0.350516313701
380,204.054811092,207.721477758,207.331502758,229.583131925,284.664836091,296.054811092,147.664836091,204.645776506,208.312443173,207.922468172,230.17409734,285.255801505,296.645776506,148.255801505,0.347806817714
282,259.432113807,257.293767974,241.627101307,244.929398173,127.155422141,106.432113807,239.155422141,246.186585339,244.048239506,228.381572839,231.683869705,113.909893673,93.186585339,225.909893673,0.346756532326
1190,388.463987308,312.243394609,343.991765441,444.300036275,474.828357109,478.853419608,334.161690442,390.061123255,313.840530556,345.588901389,445.897172223,476.425493057,480.450555556,335.75882639,0.34502262726
1989,58.1181744509,52.6464952845,55.1181744509,105.589853617,85.9231869507,119.005433817,58.1181744509,56.5684147034,51.096735537,53.5684147034,104.04009387,84.3734272032,117.455674069,56.5684147034,0.344318941661
1345,77.658637447,71.3253041137,76.3253041137,96.658637447,127.99197078,112.853624947,77.1869582806,73.2070559184,66.8737225851,71.8737225851,92.2070559184,123.540389252,108.402043419,72.735376752,0.342767151048
1887,91.7566666667,95.2849875002,108.09,123.756666667,183.756666667,207.618320834,103.951654167,99.8366666667,103.3649875,116.17,131.836666667,191.836666667,215.698320834,112.031654167,0.342742212107
1163,111.101548273,93.5225597412,100.855893075,82.9942389076,27.327572241,38.9942389076,114.855893075,114.948279154,97.3692906221,104.702623955,86.8409697885,31.1743031219,42.8409697885,118.702623955,0.342379523755
1890,387.726856889,366.726856889,386.393523556,364.255177723,174.783498556,187.393523556,404.060190222,375.632211161,354.632211161,374.298877827,352.160531994,162.688852828,175.298877827,391.965544494,0.341695623087
1955,138.912110142,149.440430976,161.912110142,202.635418476,270.55371431,241.025393477,133.440430976,146.537689528,157.066010362,169.537689528,210.260997862,278.179293696,248.650972862,141.066010362,0.341410360426
1210,57.9716282689,59.3049616023,49.6949366027,93.9716282689,104.638294936,98.8332824359,66.1666157692,53.2056682117,54.539001545,44.9289765455,89.2056682117,99.8723348783,94.0673223787,61.4006557119,0.341302711027
1883,45.082047619,51.082047619,55.082047619,70.082047619,93.7487142857,85.4153809524,58.082047619,43.0809047619,49.0809047619,53.0809047619,68.0809047619,91.7475714286,83.4142380952,56.0809047619,0.340880407302
836,73.4783349444,70.4216932771,78.6166807774,91.283347444,151.811668277,127.421693277,74.7550266105,67.927247487,64.8706058198,73.06559332,85.7322599867,146.26058082,121.87060582,69.2039391531,0.340097551222
1992,61.7301569186,67.2584777522,64.3968235853,61.7301569186,131.063490252,114.730156919,67.1201319191,63.564370476,69.0926913095,66.2310371426,63.564370476,132.897703809,116.564370476,68.9543454764,0.33999531544
239,69.4462062232,81.9745270567,70.1128728898,101.169514557,113.11287289,115.169514557,71.5028478903,70.731722866,83.2600436996,71.3983895327,102.4550312,114.398389533,116.4550312,72.7883645331,0.33967106771
1539,147.472761905,142.472761905,149.806095238,169.806095238,217.472761905,215.806095238,140.806095238,157.37447619,152.37447619,159.707809524,179.707809524,227.37447619,225.707809524,150.707809524,0.33948660597
1544,162.622445291,133.760791124,118.289111958,170.484099458,274.094124458,288.760791124,158.760791124,160.335741106,131.474086939,116.002407772,168.197395273,271.807420272,286.474086939,156.474086939,0.339250957814
630,92.9601066532,89.765119153,97.6267733199,113.765119153,170.01674832,178.960106653,91.1550941534,92.4550273818,89.2600398815,97.1216940484,113.260039882,169.511669049,178.455027382,90.650014882,0.336360367076
1311,69.202047619,81.8687142857,80.5353809524,106.202047619,136.202047619,128.202047619,93.202047619,72.6409047619,85.3075714286,83.9742380952,109.640904762,139.640904762,131.640904762,96.6409047619,0.335494789824
747,377.549846911,318.078167745,374.216513578,408.549846911,521.468142745,623.883180245,455.078167745,384.55711824,325.085439074,381.223784907,415.55711824,528.475414074,630.890451573,462.085439074,0.333495165341
1124,25.8150952381,21.8150952381,23.1484285714,39.1484285714,79.4817619048,65.4817619048,26.8150952381,27.7248095238,23.7248095238,25.0581428571,41.0581428571,81.3914761905,67.3914761905,28.7248095238,0.333352461882
1094,130.515884974,123.044205808,120.044205808,158.849218308,214.434180808,211.044205808,128.182551641,131.567041988,124.095362822,121.095362822,159.900375322,215.485337822,212.095362822,129.233708655,0.333162586451
775,334.154016776,365.146443417,332.349004277,400.820683443,344.764041776,316.48735011,336.68233761,338.981313169,369.97373981,337.17630067,405.647979836,349.591338169,321.314646503,341.509634003,0.332662275878
787,76.8468683946,88.1802017279,82.9852142277,97.8468683947,128.318547561,120.920999202,84.6518808943,74.7596514118,86.0929847451,80.8979972449,95.7596514119,126.231330578,118.833782219,82.5646639115,0.332452931343
1761,44.3908095238,37.7241428571,40.7241428571,55.7241428571,82.3908095238,105.724142857,40.7241428571,45.9233809524,39.2567142857,42.2567142857,57.2567142857,83.9233809524,107.256714286,42.2567142857,0.332406671475
1207,57.0613768684,57.7280435351,50.3947102018,64.0613768684,106.728043535,96.5896977021,46.7280435351,53.8566748255,54.5233414922,47.1900081589,60.8566748255,103.523341492,93.3849956592,43.5233414922,0.331812761198
1367,85.590685066,66.590685066,89.590685066,179.257351733,108.452339233,150.257351733,85.1190058996,92.3379606803,73.3379606803,96.3379606803,186.004627347,115.199614847,157.004627347,91.8662815139,0.331059884615
339,82.8075714286,87.1409047619,102.140904762,109.807571429,153.807571429,130.474238095,95.4742380952,87.9698571429,92.3031904762,107.303190476,114.969857143,158.969857143,135.63652381,100.63652381,0.330667448285
925,112.894376868,107.227710202,117.894376868,116.561043535,50.5610435351,40.422697702,110.227710202,113.985674826,108.319008159,118.985674826,117.652341492,51.6523414922,41.5139956591,111.319008159,0.329868234232
529,132.087579263,122.087579263,127.94923343,114.282566763,94.0875792627,83.420912596,124.690030903,136.906168237,126.906168237,132.767822404,119.101155737,98.9061682369,88.2395015702,129.508619878,0.329406341209
1318,49.488608438,53.8219417713,60.1552751047,64.6835959382,119.821941771,158.488608438,60.8219417713,43.9970011236,48.330334457,54.6636677903,59.1919886239,114.330334457,152.997001124,55.330334457,0.32617322854
1527,53.277335781,54.6106691144,63.0823482808,68.277335781,94.0823482808,102.944002448,49.0823482808,54.5357194381,55.8690527714,64.3407319378,69.5357194381,95.3407319378,104.202386105,50.3407319378,0.325676628506
802,55.982673403,57.3160067364,66.982673403,64.6493400697,116.372648404,113.510994237,51.3160067364,52.1154201317,53.448753465,63.1154201317,60.7820867983,112.505395132,109.643740965,47.448753465,0.324709725237
1388,52.6498470848,52.9831804181,48.7881929179,88.9831804181,106.983180418,99.7881929179,48.1215262512,49.7949074563,50.1282407896,45.9332532894,86.1282407896,104.12824079,96.9332532894,45.2665866227,0.323230848193
691,163.274697702,190.079710202,142.079710202,160.413043535,242.079710202,273.746376868,162.079710202,167.789995659,194.595008159,146.595008159,164.928341492,246.595008159,278.261674826,166.595008159,0.322375454515
957,173.10450049,182.771167156,189.161142157,201.632821323,279.966154657,299.437833823,212.909512989,184.579623147,194.246289813,200.636264814,213.10794398,291.441277314,310.91295648,224.384635646,0.318868764274
195,57.8626666667,51.196,57.5293333333,64.5293333333,107.862666667,104.862666667,47.5293333333,59.8146666667,53.148,59.4813333333,66.4813333333,109.814666667,106.814666667,49.4813333333,0.317943932461
587,114.186566508,117.991579008,95.324912341,122.658245674,159.853233175,176.381554008,132.048220675,118.919821922,122.724834422,100.058167755,127.391501089,164.586488589,181.114809422,136.781476089,0.31767910501
1773,49.800004169,64.0691224764,69.800004169,72.4666708357,122.661658336,119.466670836,58.1333375024,51.6963041711,65.9654224785,71.6963041711,74.3629708378,124.557958338,121.362970838,60.0296375044,0.316251340527
1870,123.828747725,134.772106058,120.438772725,120.438772725,78.438772725,76.1054393917,137.105439392,132.218767925,143.162126258,128.828792925,128.828792925,86.8287929251,84.4954595917,145.495459592,0.31608317492
847,56.7331936871,50.1738363854,60.3998603538,63.0665270204,124.399860354,153.261514521,45.3998603538,52.6441806682,46.0848233665,56.3108473349,58.9775140015,120.310847335,149.172501502,41.3108473349,0.315952324891
1552,59.6852924506,64.5469466175,65.2136132842,70.5469466175,112.685292451,86.018625784,55.3519591173,65.0351820364,69.8968362033,70.5635028699,75.8968362033,118.035182036,91.3685153697,60.701848703,0.314948331327
522,119.563095238,126.563095238,129.896428571,155.229761905,190.563095238,187.563095238,129.563095238,121.248809524,128.248809524,131.582142857,156.91547619,192.248809524,189.248809524,131.248809524,0.314774370232
1715,42.6460952381,49.6460952381,52.9794285714,58.3127619048,109.312761905,112.979428571,39.6460952381,42.6278095238,49.6278095238,52.9611428571,58.2944761905,109.29447619,112.961142857,39.6278095238,0.314387190352
1649,45.8677274338,40.4036216262,38.7369549596,47.0702882929,76.2652757931,67.0702882929,39.0702882929,46.2265022127,40.7623964051,39.0957297385,47.4290630718,76.624050572,67.4290630718,39.4290630718,0.313114610688
1104,242.11040175,204.500376751,238.305389251,219.777068417,461.638722584,539.305389251,247.972055917,257.319647751,219.709622751,253.514635251,234.986314417,476.847968584,554.514635251,263.181301918,0.312727810326
1450,70.1198571429,63.1198571429,54.4531904762,74.1198571429,99.4531904762,102.119857143,58.7865238095,71.1152857143,64.1152857143,55.4486190476,75.1152857143,100.448619048,103.115285714,59.781952381,0.310757594633
462,67.5384844946,69.5384844946,64.8151761608,93.8151761608,159.538484495,140.481842827,64.4818428274,75.3741966375,77.3741966375,72.6508883037,101.650888304,167.374196638,148.31755497,72.3175549703,0.310118868565
760,102.232838743,95.8995054102,104.566172077,128.761159577,174.566172077,168.566172077,97.8995054102,103.624991701,97.2916583673,105.958325034,130.153312534,175.958325034,169.958325034,99.2916583673,0.309984884323
1779,229.627071918,227.765417751,224.627071918,247.293738585,133.960405251,111.765417751,222.098751084,227.344480289,225.482826122,222.344480289,245.011146956,131.677813623,109.482826122,219.816159456,0.309795127843
970,118.275142857,128.60847619,118.60847619,121.60847619,64.6084761905,69.6084761905,118.60847619,110.519714286,120.853047619,110.853047619,113.853047619,56.853047619,61.853047619,110.853047619,0.305714020626
748,112.401906026,116.735239359,122.401906026,163.068572693,179.068572693,157.93022686,123.458547693,115.129526197,119.462859531,125.129526197,165.796192864,181.796192864,160.657847031,126.186167864,0.30455117126
1655,90.3482857143,118.348285714,122.681619048,110.681619048,61.014952381,52.014952381,121.014952381,94.2134285714,122.213428571,126.546761905,114.546761905,64.8800952381,55.8800952381,124.880095238,0.303776659945
37,205.277969653,197.913599852,202.277969653,208.001277987,255.806290487,320.94463632,180.611302987,200.784313049,193.419943248,197.784313049,203.507621383,251.312633883,316.450979716,176.117646382,0.302487661327
1495,100.184067704,94.9073760378,101.769030204,94.3790552042,59.1840677039,48.5174010372,89.8507343705,95.3106464036,90.0339547375,96.8956089042,89.5056339039,54.3106464036,43.6439797369,84.9773130703,0.300292770979
1812,83.9449480431,71.9449480431,92.6116147097,98.6116147097,175.61161471,128.278281376,79.1399355433,88.3404574147,76.3404574147,97.0071240814,103.007124081,180.007124081,132.673790748,83.5354449149,0.298849727961
441,204.180110148,165.318455981,178.651789315,187.570085149,277.318455981,336.375097649,191.375097649,199.722441391,160.860787224,174.194120557,183.112416391,272.860787224,331.917428891,186.917428891,0.29880606751
309,163.553285714,161.081606548,175.414939881,173.748273215,130.219952381,105.081606548,160.943260715,169.378428571,166.906749405,181.240082738,179.573416072,136.045095238,110.906749405,166.768403572,0.296622640954
1152,176.835380952,171.168714286,185.502047619,197.835380952,257.168714286,297.502047619,177.168714286,177.874238095,172.207571429,186.540904762,198.874238095,258.207571429,298.540904762,178.207571429,0.2965495293
1942,55.1127805148,61.8360888486,54.307768015,83.1127805148,120.641101348,125.974434682,49.4461138481,47.5093261576,54.2326344914,46.7043136578,75.5093261576,113.037646991,118.370980325,41.8426594909,0.295882125258
1377,184.560401434,175.4471181,178.6421056,202.503759767,279.503759767,274.0320806,158.4471181,192.661543449,183.548260114,186.743247615,210.604901782,287.604901781,282.133222615,166.548260114,0.295144364728
129,177.38073359,166.380733591,194.242387757,194.519079424,304.488042956,308.909054424,166.324091923,177.6688153,166.6688153,194.530469467,194.807161133,304.776124665,309.197136134,166.612173633,0.295024231372
1577,30.6010434613,31.267710128,26.267710128,39.267710128,72.4626976282,73.0651492689,31.9343767947,32.6167857973,33.283452464,28.283452464,41.283452464,74.4784399642,75.0808916049,33.9501191307,0.294513889078
1087,63.6045714286,63.6045714286,65.6045714286,88.2712380952,134.604571429,125.937904762,55.2712380952,65.0308571429,65.0308571429,67.0308571429,89.6975238095,136.030857143,127.364190476,56.6975238095,0.290561351197
387,64.7045084034,57.0944834039,75.5095209032,95.5661625703,87.5095209032,106.704508403,68.3711750701,68.4166751322,60.8066501327,79.221687632,99.2783292991,91.221687632,110.416675132,72.0833417989,0.290162002529
336,228.187046367,194.463738034,230.187046367,251.325392201,421.243688035,414.658725534,265.187046367,240.277787582,206.554479248,242.277787582,263.416133415,433.334429249,426.749466749,277.277787582,0.289331271905
368,343.155186529,313.878494862,303.765211528,267.431878195,162.293532362,152.765211528,340.155186528,351.539078257,322.262386591,312.149103257,275.815769923,170.67742409,161.149103257,348.539078257,0.288156469143
193,132.565691052,133.175716052,126.037370219,169.232357719,203.037370219,205.565691053,117.370703552,139.83299421,140.443019209,133.304673376,176.499660877,210.304673376,212.83299421,124.63800671,0.287523421837
1040,50.1474285714,54.8140952381,57.4807619048,62.8140952381,110.480761905,106.147428571,50.8140952381,52.9451428571,57.6118095238,60.2784761905,65.6118095238,113.27847619,108.945142857,53.6118095238,0.286301759148
265,118.920538125,119.587204792,113.115525625,139.115525625,164.115525625,160.920538125,127.920538125,128.627683125,129.294349792,122.822670625,148.822670625,173.822670625,170.627683125,137.627683125,0.284943062879
1985,440.391990202,445.863669368,489.530336035,678.668681868,522.668681868,488.668681868,420.253644369,451.060448159,456.532127325,500.198793992,689.337139825,533.337139825,499.337139825,430.922102326,0.283322483275
1889,72.0606190476,63.393952381,60.393952381,58.7272857143,19.393952381,21.0606190476,65.393952381,75.3737619048,66.7070952381,63.7070952381,62.0404285714,22.7070952381,24.3737619048,68.7070952381,0.282653859998
652,144.803265431,136.746623764,128.41329043,159.746623764,226.941611264,295.998252931,132.746623764,137.170634702,129.113993035,120.780659702,152.113993035,219.308980535,288.365622202,125.113993035,0.280997655311
1383,227.594337417,220.122658251,232.594337417,207.594337417,140.455991584,163.261004084,227.927670751,231.381896603,223.910217437,236.381896603,211.381896603,144.24355077,167.04856327,231.715229936,0.276113917081
659,33.4824101721,32.1490768387,32.1490768387,24.8157435054,16.6773976723,9.81574350539,31.8157435054,31.5408488435,30.2075155102,30.2075155102,22.8741821768,14.7358363437,7.87418217684,29.8741821768,0.275844625248
1856,81.6545714286,82.6545714286,64.3212380952,51.9879047619,1.65457142857,-0.0120952380952,75.3212380952,78.6808571429,79.6808571429,61.3475238095,49.0141904762,-1.31914285714,-2.98580952381,72.3475238095,0.275523038078
391,226.754871458,231.421538125,193.616525625,399.283192292,247.754871458,255.949858959,200.088204792,223.574016458,228.240683125,190.435670625,396.102337292,244.574016458,252.769003959,196.907349792,0.27455400084
562,72.316,73.316,75.316,71.6493333333,15.6493333333,6.316,71.316,71.708,72.708,74.708,71.0413333333,15.0413333333,5.708,70.708,0.274521271203
1292,203.103119748,217.436453081,209.769786414,251.298107248,277.826428082,265.964773915,193.574798914,220.502941005,234.836274338,227.169607672,268.697928505,295.226249339,283.364595172,210.974620171,0.273818070868
364,100.651761905,108.318428571,95.6517619048,118.651761905,163.985095238,192.985095238,101.318428571,111.60147619,119.268142857,106.60147619,129.60147619,174.934809524,203.934809524,112.268142857,0.273297325427
15,122.401965971,125.458607638,131.986928471,145.320261805,193.673226368,203.125274305,134.930286804,126.907417204,129.964058871,136.492379704,149.825713038,198.178677601,207.630725538,139.435738037,0.272523614354
1127,75.4952147259,96.0801772266,90.3568688928,101.02353556,164.690202226,149.356868893,88.4952147259,74.453924112,95.0388866127,89.3155782789,99.9822449456,163.648911612,148.315578279,87.453924112,0.271421918265
1568,188.337964602,159.614656268,167.809643768,241.671297935,337.117914603,331.061272935,178.476310435,193.328770173,164.605461839,172.800449339,246.662103506,342.108720174,336.052078506,183.467116006,0.269929578142
771,85.6173871864,97.9256580209,96.1457080201,113.812374687,136.007362187,132.869016354,82.8123746867,85.8698795003,98.1781503348,96.398200334,114.064867001,136.259854501,133.121508668,83.0648670005,0.268730384662
172,166.653624305,173.212981606,153.017994106,170.017994106,317.376932638,321.464610774,131.263649304,175.977778325,182.537135626,162.342148126,179.342148126,326.701086658,330.788764794,140.587803324,0.265044836425
