SHOP_ID,SHOP_PAY,SHOP_SCO,SHOP_COM,SHOP_LEV,SJ00,SJ01,SJ02,SJ03,SJ04,SJ05,SJ06,SJ07,SJ08,SJ09,SJ10,SJ11,SJ12,SJ13,SJ14,SC00,SE00,SF00,SG00,SG01,SG02,SG03,SI00,SI01,SI02,SI03,SI04,SI05,SI06,SI07,SI08,SI09,DOU11
772,15,4.0,5.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207236776967,18,0.148200636465,10.284164859,20.1561822126,9.87201735358,15.7501092539,0.97005988024,1.05988023952,0.97005988024,0.910179640719,0.97005988024,0.940119760479,1.02994011976,1.08982035928,1.05988023952,0.915254237288,1.0708129406
773,13,3.0,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.341058579271,12,0.078443015256,1.03526970954,22.755186722,21.7199170124,14.0987262317,0.830875440915,1.3730568727,0.830875440915,0.830875440915,0.792148195788,0.802710171732,0.993423986646,1.30264369974,1.24339075065,0.605128205128,1.30439710617
774,19,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.469403891382,20,0.1488643875,8.18429003021,21.3595166163,13.1752265861,16.1872912827,0.960212201592,1.14588859416,0.899204244032,0.896551724138,0.954907161804,0.944297082228,1.00530503979,1.09018567639,1.10344827586,0.837962962963,1.12760043144
775,10,3.0,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.112456310097,12,0.119202784939,2.44574780059,22.4545454545,20.008797654,13.6599129408,0.972211000872,0.954736595476,0.874989900785,0.958356898169,1.04384760094,0.961977200863,1.32527710119,1.02338000092,0.885223700794,1.01830285492,1.20122265816
776,18,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.169629524769,20,0.125061444624,7.6814159292,21.0265486726,13.3451327434,16.0242355965,0.85197882229,1.2609033751,0.858206485672,0.818596955564,0.794391131609,0.79787888827,0.932111184746,1.27190602235,1.41402713439,0.675689223388,1.22501897812
777,6,0.0,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688736131932,8,0.266486937639,6.4156626506,18.7951807229,12.3795180723,11.0071043186,1.22344944775,0.53525913339,1.22344944775,1.20433305013,1.21197960918,1.25021240442,1.22344944775,0.619371282923,0.50849617672,2.28571428571,0.94841837883
778,11,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0551082151053,12,0.253612365867,6.59090909091,19.625,13.0340909091,13.3193658785,1.13530502505,0.739510612649,1.07801899168,1.08322681289,1.15181342773,1.07281117046,1.15613630992,0.770757539944,0.812420109671,1.53521126761,0.973890304565
779,1,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540119812588,17,0.134560439529,9.48148148148,21.2345679012,11.7530864198,15.6008836955,1.08316334613,0.869581841262,1.1670703659,0.972558638253,1.02660210086,1.12353392149,1.12893081146,0.76660504427,0.861953930373,1.24561403509,0.898588120937
780,5,4.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588441060045,8,0.0741138910011,0.254285714286,22.9628571429,22.7085714286,13.6577778165,0.993368728126,0.974908170391,0.984401831638,0.925478946633,1.03531916776,0.978744349847,1.05229161313,1.093715288,0.961771904474,1.01893568881,0.987840294838
781,13,3.0,13.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.457875811172,18,0.0912138967833,6.44,21.8736842105,15.4336842105,15.1483700801,0.838798691133,1.31487956121,0.773100482749,0.840061941885,0.807098413501,0.794923602749,0.998334481661,1.29966104777,1.33314177734,0.637928153937,1.30439710617
782,10,3.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.07251900971,21,0.0741203808756,1.40294117647,22.6205882353,21.2176470588,14.6386257521,0.924843033162,1.16317219268,0.900505058605,0.851829109491,0.949181007719,0.900505058605,1.09520885506,1.16822277873,1.04653290595,0.795104146214,1.24314558506
783,7,3.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507205076751,12,0.234161483809,6.85714285714,19.6974789916,12.8403361345,12.9140831213,1.07720697972,0.827453135603,1.07720697972,1.05186093314,1.03918790985,1.09729324641,1.07720697972,0.906121165295,0.846462670539,1.30183442829,0.94841837883
784,15,2.0,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.587432199501,12,0.112381230343,2.05857740586,22.6046025105,20.5460251046,14.9699989464,1.0070772205,0.97530420951,0.899108568142,0.97530420951,1.02102159433,1.02102159433,1.08197810742,1.02864115847,0.990543337783,1.03257753907,1.20122265816
785,5,4.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575813036414,21,0.0844962621419,0.262390670554,22.8571428571,22.5947521866,14.0523367739,1.03361384109,0.95673347274,1.0215262184,1.05924063053,1.03361384109,0.999444788487,1.02507157794,1.05069836738,0.820057262349,1.08035714286,0.931707501411
786,15,4.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.495394890113,12,0.0910157428899,3.83613445378,22.3403361345,18.5042016807,14.8941158289,0.890330749243,1.28373270821,0.786803917936,0.869625382982,0.890330749243,0.83856733359,1.06808554216,1.26302734195,1.10949627468,0.693548387097,1.30439710617
787,19,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.615097266743,20,0.119017956937,7.87610619469,21.0619469027,13.185840708,15.8805970133,0.870437763701,1.27063903437,0.830417636634,0.785394993684,0.873364047902,0.79625007797,1.04552581962,1.29234920294,1.23562142318,0.685039370079,1.22501897812
788,1,3.0,5.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490924740942,8,0.189080208829,6.1974522293,20.5414012739,14.3439490446,12.601905229,1.12803940935,0.733176305343,1.26904433551,1.18706472728,1.07557246007,0.964080192872,0.983755298849,0.852587925669,0.806679345056,1.53856500971,0.938009977341
789,11,3.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38820058754,12,0.213828027264,7.74576271186,20.2351694915,12.4894067797,12.6371170339,1.26794673904,0.425274061541,1.20494317437,1.24662382246,1.26794673904,1.3348880265,1.29157307579,0.535530299718,0.425274061541,2.98148148148,1.07050824165
790,6,3.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753946563429,12,0.165045486789,8.81632653061,21.4761904762,12.6598639456,15.2655615502,0.983306326551,1.00258684276,1.00258684276,0.935105036034,1.01222710086,1.07570783897,0.944745294137,0.925464777931,1.11826994,0.980769230769,0.993596553802
791,12,3.0,8.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.256726860234,18,0.0932664713453,2.16033755274,22.4873417722,20.3270042194,14.5244014056,0.98030926126,1.07304121841,0.887577304113,0.919072305834,0.927319571462,0.940566993911,1.08628864086,1.11278348575,1.07304121841,0.913580246914,1.20697879791
792,3,4.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175950400532,12,0.11697288785,0.491379310345,22.8764367816,22.3850574713,13.5163484327,1.17121197215,0.679074042484,1.1810736628,1.1031898311,1.14832183589,1.11017160878,1.18712033073,0.733132628172,0.686704087905,1.72471910112,0.974481344223
793,20,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.132255687255,20,0.130929212501,9.9375,21.1458333333,11.2083333333,16.5242285272,0.791974510365,1.47666564152,0.750983654479,0.72568198704,0.813565625685,0.702571694356,0.885087878493,1.51242676792,1.34104224014,0.536326225855,1.1855969429
794,2,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483241371975,12,0.240489182648,10.0310077519,18.3255813953,8.29457364341,13.977891343,1.06719367589,0.782608695652,2.75691699605,0.818181818182,0.675889328063,0.871541501976,0.640316205534,0.640316205534,0.747035573123,1.36363636364,0.898588120937
795,15,2.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191092911179,12,0.401578867089,10.6897959184,19.7142857143,9.02448979592,13.5361696944,1.16412773199,0.692683697785,1.18757857902,1.26535623043,1.06289923356,1.13600870465,1.20911817574,0.697351878101,0.58487576873,1.68060506652,0.965645074844
796,9,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629930148088,16,0.114474761502,10.3090909091,21.7181818182,11.4090909091,16.4565654108,0.82271468144,1.42728531856,0.82271468144,0.797783933518,0.760387811634,0.772853185596,0.903739612188,1.32132963989,1.37119113573,0.576419213974,1.10728812218
797,14,3.0,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44307990818,12,0.083416426381,0.768907563025,22.7794117647,22.0105042017,14.7289958289,0.891934633632,1.22403795467,0.830258302583,0.863468634686,0.901423299947,0.877701634159,1.03426462836,1.21929362151,1.15761729046,0.728682170543,1.30439710617
798,10,2.0,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156628102884,12,0.332208727832,10.6628571429,20.3142857143,9.65142857143,13.9471714208,1.28437266099,0.433475773085,1.23620868621,1.26831800273,1.26165471751,1.25226334447,1.34859129404,0.481639747873,0.433475773085,2.96296296296,0.969777226448
799,20,4.0,6.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31149650604,20,0.132225335249,2.04938271605,22.6469135802,20.5975308642,16.3113491305,0.834924965894,1.36289222374,0.785811732606,0.736698499318,0.834924965894,0.785811732606,0.933151432469,1.36289222374,1.36289222374,0.612612612613,1.22501897812
800,6,4.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291802102103,12,0.156676991038,10.1111111111,21.0614035088,10.9502923977,15.3059418272,0.863494539782,1.28471138846,0.779251170047,0.849453978159,0.831903276131,0.793291731669,1.04602184087,1.28471138846,1.26716068643,0.672131147541,0.975729703903
801,3,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130325464129,18,0.140141529208,9.65909090909,20.3045454545,10.6454545455,15.9625489627,0.909278350515,1.18762886598,0.788659793814,0.835051546392,0.9,0.927835051546,1.00206185567,1.20618556701,1.24329896907,0.765625,1.07689917088
802,19,0.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.353234504265,19,0.178852351012,11.2032258065,21.2322580645,10.0290322581,16.4688589703,0.812606473595,1.3339011925,0.781942078365,0.820272572402,0.76660988075,0.79727427598,0.927597955707,1.39522998296,1.36456558773,0.609195402299,1.15661203861
803,1,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0230361960544,7,0.264250266909,6.62837837838,17.1824324324,10.5540540541,9.548378163,1.24356650809,0.541457187731,1.36256808781,1.30901737693,1.14241516532,1.08291437546,1.0625946326,0.61880821455,0.636658451508,2.2967032967,0.898588120937
804,17,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.257742472057,17,0.159717167552,8.28776978417,18.9136690647,10.6258992806,14.1709875133,0.987531497093,1.09590445618,0.95245906184,0.988765366881,0.859296538523,1.04384175933,1.09467058639,0.973008975077,1.00452175868,0.901110942223,1.0350881815
805,5,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262997149523,9,0.125338836444,0.309433962264,22.9132075472,22.6037735849,13.5173158697,1.14977806234,0.682717188263,1.18375707845,1.03217842816,1.17653904748,1.17653904748,1.14044889265,0.743457189514,0.71458506565,1.68412057307,0.944286227226
806,18,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0615374866627,19,0.134460515018,8.06484641638,21.0750853242,13.0102389078,16.1338296621,0.796065725466,1.27984135523,0.801876195898,0.730698716648,0.78609374424,0.799401278962,0.909176287749,1.41768461825,1.47916207756,0.622003439891,1.22501897812
807,9,2.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.502989288499,18,0.116508952592,7.48235294118,21.6235294118,14.1411764706,15.1942306942,0.852805887764,1.10119595216,0.811407543698,0.827966881325,0.861085556578,0.894204231831,1.24195032199,1.20883164673,1.20055197792,0.774436090226,1.17098033428
808,13,1.0,18.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.209372705072,18,0.0780695005568,0.634146341463,22.822616408,22.1884700665,13.8039525444,0.906385734586,1.26938589909,0.818603632155,0.86581514977,0.832066744759,0.872637329575,1.23181678291,1.05102175606,1.1522669711,0.714034822063,1.21708202362
809,15,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0378372389061,19,0.149064853428,8.24770642202,21.1743119266,12.9266055046,16.4234526417,0.942857142857,1.08571428571,0.952380952381,0.961904761905,0.904761904762,0.895238095238,0.87619047619,1.1619047619,1.21904761905,0.868421052632,1.03095602989
810,9,2.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050642554452,12,0.343376313095,9.35401459854,19.7408759124,10.3868613139,13.81370266,1.23221844604,0.492887378417,1.2650776046,1.33079592173,1.17471491856,1.24864802532,1.15007054964,0.5914648541,0.514122301588,2.5,0.965448498726
811,20,2.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208416578176,13,0.235817447167,11.1619318182,20.6846590909,9.52272727273,15.5734121778,0.878048780488,1.18736141907,0.738359201774,0.818181818182,0.878048780488,0.957871396896,1.15742793792,1.23725055432,1.14745011086,0.739495798319,1.10791027546
812,1,3.0,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546412913667,8,0.267613444308,6.72285714286,19.4628571429,12.74,10.8700258889,1.32670219731,0.334834364082,1.2635259022,1.37092560388,1.41884458682,1.33933745633,1.29511404975,0.372740141148,0.277975698483,3.96226415094,0.898588120937
813,9,4.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233942848099,18,0.0964793523174,5.36950904393,21.8630490956,16.4935400517,14.6048783436,1.02857142857,0.912442396313,0.987096774194,0.978801843318,1.01198156682,1.02857142857,1.12811059908,0.978801843318,0.945622119816,1.12727272727,1.00487041473
814,5,3.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626004471009,8,0.122886492418,0.388405797101,22.8202898551,22.431884058,13.9443068124,1.05890739882,0.930162134797,1.05935574419,1.0304642239,1.0304642239,1.03328096656,1.04882854668,0.95142165905,0.857115102119,1.13841163729,0.987840294838
815,17,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.271721352952,18,0.146073994138,8.23646723647,21.0170940171,12.7806267806,15.7867581108,0.912370740955,1.12704620941,0.930260363326,0.85870187384,0.948149985698,0.894481118583,0.930260363326,1.18965988772,1.20906945714,0.809523809524,1.05014491081
816,18,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.585219862452,18,0.131163387011,7.51032448378,21.0678466077,13.5575221239,15.7468814673,0.870382228427,1.19895807532,0.897153222134,0.816515308074,0.8337252326,0.865439227367,0.889001388759,1.27194713404,1.35687818328,0.725948843702,1.22501897812
817,6,3.0,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100690777813,18,0.131076171878,7.15168539326,21.441011236,14.2893258427,15.4276081115,0.99652173913,1.03826086957,1.04347826087,1.00173913043,0.907826086957,1.01217391304,0.96,0.886956521739,1.15304347826,0.959798994975,0.954174637794
818,10,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0384056257082,18,0.163962021808,10.8397790055,20.8342541436,9.99447513812,16.688606364,0.815956482321,1.30553037171,0.68540344515,0.758839528558,0.86491387126,0.815956482321,1.07706255666,1.43608340888,1.24025385313,0.625,1.11305809021
819,19,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.196753215006,12,0.330182525544,9.67455621302,22.2189349112,12.5443786982,15.507668815,1.23834837679,0.452126964786,1.18627136062,1.16388978116,1.20208831209,1.27460844148,1.42621332825,0.569410253097,0.487043181729,2.73893944232,0.969777226448
820,17,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0483662861554,17,0.115921588766,7.06825938567,20.4914675768,13.4232081911,14.8282711772,0.985980926513,0.983040812892,1.02784919488,0.980100699272,0.956439968921,0.97507454184,0.992666092852,1.01822391492,1.08062384792,1.00299083576,1.06325626373
821,15,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0158795350752,20,0.184287206167,7.6835443038,21.082278481,13.3987341772,16.6457807698,0.831142568251,1.34681496461,0.822042467139,0.8675429727,0.734074823054,0.806875631951,0.837209302326,1.39534883721,1.35894843276,0.617117117117,1.03655803204
822,20,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.141400489238,13,0.143283890939,10.9834710744,22.4545454545,11.4710743802,16.6518574825,0.911392405063,1.09367088608,0.858227848101,0.911392405063,0.926582278481,0.926582278481,0.956962025316,1.21518987342,1.2,0.833333333333,1.10323512554
823,12,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0756338124512,18,0.139650001884,7.58430232558,20.9941860465,13.4098837209,16.0259600954,0.993784746962,1.06229392788,1.02028230361,0.930257394468,0.960265697516,0.91225241264,0.996275661173,1.03228562483,1.09230223092,0.935508262716,1.0708129406
824,18,3.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165085273459,12,0.231522018278,10.6585365854,21.6933797909,11.0348432056,15.3201851728,0.962663861767,1.02883114019,0.975165989841,0.982479265944,0.862646837167,0.912655349467,0.987668117916,1.10018727059,1.18770216711,0.935686940411,1.0313911438
825,15,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023937925727,18,0.128969939417,7.31034482759,21.1954022989,13.8850574713,15.8847450281,0.994325988506,1.15658545138,0.889402432078,1.03067210819,0.994325988506,0.882691478047,0.786633876024,1.16199832971,1.10336434756,0.859708193042,1.00754630566
826,8,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.128274609511,12,0.273147279788,10.3888888889,20.1736111111,9.78472222222,14.6816121003,0.996601166008,0.908294733577,0.953519769125,1.01290608147,0.927217540526,0.996601166008,1.11228164637,1.14274783862,0.9498300583,1.09722222222,1.00942134857
827,5,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431571269337,8,0.145510081711,2.63120567376,22.7163120567,20.085106383,13.835040911,1.10306406685,0.743732590529,1.05292479109,1.10306406685,1.10306406685,1.08635097493,1.22005571031,0.8356545961,0.75208913649,1.48314606742,0.944286227226
828,7,2.0,3.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496878754968,8,0.233408975179,7.30839002268,19.8548752834,12.5464852608,11.9252094713,1.10769230769,0.738461538462,1.13846153846,1.12307692308,1.16153846154,1.01538461538,1.13846153846,0.846153846154,0.730769230769,1.5,0.987840294838
829,7,2.0,9.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317590483653,20,0.169242354945,7.66071428571,22.578125,14.9174107143,17.4719817032,0.838919063128,1.16944802383,0.843883081253,0.787218628208,0.804170936253,0.846365090315,0.982875588753,1.29748236825,1.42963722,0.71736327398,0.887932837009
830,13,3.0,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.209171512164,12,0.100315131533,5.02947368421,22.0168421053,16.9873684211,14.3354831375,0.867091153762,1.2725654343,0.810948561072,0.810948561072,0.860853087908,0.823424692781,1.03551893183,1.2762144689,1.24243510838,0.68137254902,1.30439710617
831,7,4.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363625081825,12,0.122677085199,10.0432432432,21.8972972973,11.8540540541,15.6046573944,0.994422310757,1.01832669323,0.951394422311,0.994422310757,0.994422310757,0.941832669323,1.01832669323,1.06374501992,1.02310756972,0.976525821596,0.949735999107
832,5,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434518063809,18,0.0875608379225,1.25,22.8854166667,21.6354166667,14.8744277986,0.999045091642,0.94027773331,0.969661412476,0.954969572893,1.04312061039,1.07250428956,1.04312061039,0.948871908533,1.02842877081,1.0625,0.944286227226
833,16,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.483108673707,20,0.115252723063,9.16099071207,22.4582043344,13.2972136223,17.3112299174,0.977635782748,1.03514376997,0.939297124601,0.977635782748,0.939297124601,0.920127795527,1.05431309904,1.13099041534,1.02555910543,0.944444444444,1.0745100975
834,18,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0856135996353,12,0.1524727081,10.6092896175,20.6994535519,10.0901639344,15.7617548881,0.823031329382,1.34123624047,0.685859441152,0.731583403895,0.823031329382,0.838272650296,1.06689246401,1.32599491956,1.36409822185,0.613636363636,1.15170073509
835,3,3.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869529148139,18,0.109420700322,9.1226993865,21.2208588957,12.0981595092,16.8103605241,0.851063829787,1.42553191489,0.723404255319,0.808510638298,0.893617021277,0.68085106383,0.978723404255,1.23404255319,1.40425531915,0.597014925373,1.07689917088
836,18,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.357872327097,20,0.137620015049,8.07079646018,21.9085545723,13.8377581121,16.4875368823,0.885577389052,1.26427824621,0.804011050587,0.82731571872,0.848202309057,0.918116313456,0.984622228617,1.31671374951,1.15116299479,0.700460829493,1.22501897812
837,9,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032225930065,12,0.385649902571,10.9523809524,19.0079365079,8.05555555556,13.6311017163,1.12203602496,0.733063536307,1.18187794629,1.15195698563,1.19683842662,0.987391701965,1.10707554463,0.801656777626,0.718103055974,1.5306122449,0.961316347122
838,5,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0118683060896,12,0.0954880259242,0.0704225352113,22.9929577465,22.9225352113,14.1951612171,1.03739223171,0.864830001207,1.03048974249,1.04227587226,0.980153469273,1.04227587226,1.06988582914,1.07678831836,0.855908663309,1.19953312242,0.944286227226
839,18,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.997977316617,19,0.12812081657,7.77034883721,20.636627907,12.8662790698,15.2995360335,0.932216298553,1.20639756283,0.932216298553,0.877380045697,0.945925361767,0.891089108911,0.980198019802,1.20639756283,1.02817974105,0.772727272727,1.17192852497
840,12,2.0,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.135101455304,16,0.0945317920906,5.72839506173,19.4320987654,13.7037037037,12.5328182701,0.888995029701,1.09208062027,0.825099969419,0.798876671676,0.878682057287,0.863402275595,1.6086968594,1.09208062027,0.952085896382,0.814037913687,1.20697879791
841,12,4.0,2.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144566636451,12,0.120292811835,7.58064516129,22.430875576,14.8502304147,16.3115377434,1.0344993149,0.881240157139,1.09197149906,0.996184525462,0.996184525462,1.0344993149,1.01534192018,1.01136640158,0.938712341301,1.17391304348,1.01134562492
842,15,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.465198910199,19,0.112108775756,10.2083333333,21.0416666667,10.8333333333,15.5257139028,0.770453510291,1.37733760266,0.720176524267,0.689433651311,0.8101985898,0.752449097184,0.909222861887,1.49436628785,1.47636187475,0.559378839874,1.28632819653
